#    L    TT             EE             BB             TE          
  3165    0.19445E+02    0.69956E+00    0.18906E-01   -0.92604E+00
  3166    0.19402E+02    0.69886E+00    0.18891E-01   -0.92637E+00
  3167    0.19361E+02    0.69815E+00    0.18875E-01   -0.92674E+00
  3168    0.19320E+02    0.69744E+00    0.18860E-01   -0.92713E+00
  3169    0.19279E+02    0.69672E+00    0.18845E-01   -0.92755E+00
  3170    0.19237E+02    0.69598E+00    0.18830E-01   -0.92801E+00
  3171    0.19196E+02    0.69523E+00    0.18815E-01   -0.92848E+00
  3172    0.19157E+02    0.69448E+00    0.18800E-01   -0.92899E+00
  3173    0.19116E+02    0.69371E+00    0.18785E-01   -0.92952E+00
  3174    0.19077E+02    0.69293E+00    0.18770E-01   -0.93005E+00
  3175    0.19038E+02    0.69214E+00    0.18755E-01   -0.93061E+00
  3176    0.18998E+02    0.69134E+00    0.18740E-01   -0.93119E+00
  3177    0.18959E+02    0.69053E+00    0.18725E-01   -0.93178E+00
  3178    0.18921E+02    0.68971E+00    0.18710E-01   -0.93240E+00
  3179    0.18881E+02    0.68887E+00    0.18695E-01   -0.93304E+00
  3180    0.18842E+02    0.68803E+00    0.18680E-01   -0.93373E+00
  3181    0.18804E+02    0.68716E+00    0.18665E-01   -0.93439E+00
  3182    0.18766E+02    0.68629E+00    0.18651E-01   -0.93503E+00
  3183    0.18729E+02    0.68541E+00    0.18636E-01   -0.93575E+00
  3184    0.18690E+02    0.68452E+00    0.18621E-01   -0.93647E+00
  3185    0.18653E+02    0.68361E+00    0.18606E-01   -0.93711E+00
  3186    0.18616E+02    0.68271E+00    0.18591E-01   -0.93783E+00
  3187    0.18580E+02    0.68178E+00    0.18577E-01   -0.93855E+00
  3188    0.18542E+02    0.68081E+00    0.18562E-01   -0.93928E+00
  3189    0.18506E+02    0.67985E+00    0.18547E-01   -0.94002E+00
  3190    0.18469E+02    0.67888E+00    0.18533E-01   -0.94069E+00
  3191    0.18433E+02    0.67790E+00    0.18518E-01   -0.94145E+00
  3192    0.18397E+02    0.67689E+00    0.18503E-01   -0.94215E+00
  3193    0.18361E+02    0.67588E+00    0.18489E-01   -0.94287E+00
  3194    0.18327E+02    0.67485E+00    0.18474E-01   -0.94361E+00
  3195    0.18292E+02    0.67381E+00    0.18459E-01   -0.94436E+00
  3196    0.18257E+02    0.67275E+00    0.18445E-01   -0.94507E+00
  3197    0.18222E+02    0.67168E+00    0.18430E-01   -0.94565E+00
  3198    0.18187E+02    0.67062E+00    0.18416E-01   -0.94640E+00
  3199    0.18154E+02    0.66952E+00    0.18401E-01   -0.94711E+00
  3200    0.18120E+02    0.66842E+00    0.18387E-01   -0.94770E+00
  3201    0.18086E+02    0.66730E+00    0.18372E-01   -0.94847E+00
  3202    0.18052E+02    0.66615E+00    0.18358E-01   -0.94913E+00
  3203    0.18020E+02    0.66502E+00    0.18343E-01   -0.94975E+00
  3204    0.17986E+02    0.66386E+00    0.18329E-01   -0.95048E+00
  3205    0.17954E+02    0.66268E+00    0.18315E-01   -0.95110E+00
  3206    0.17921E+02    0.66149E+00    0.18300E-01   -0.95161E+00
  3207    0.17890E+02    0.66029E+00    0.18286E-01   -0.95232E+00
  3208    0.17857E+02    0.65907E+00    0.18271E-01   -0.95285E+00
  3209    0.17824E+02    0.65784E+00    0.18257E-01   -0.95342E+00
  3210    0.17793E+02    0.65660E+00    0.18243E-01   -0.95397E+00
  3211    0.17761E+02    0.65535E+00    0.18229E-01   -0.95464E+00
  3212    0.17730E+02    0.65408E+00    0.18214E-01   -0.95500E+00
  3213    0.17698E+02    0.65280E+00    0.18200E-01   -0.95548E+00
  3214    0.17668E+02    0.65151E+00    0.18186E-01   -0.95594E+00
  3215    0.17636E+02    0.65020E+00    0.18172E-01   -0.95638E+00
  3216    0.17605E+02    0.64888E+00    0.18157E-01   -0.95673E+00
  3217    0.17575E+02    0.64754E+00    0.18143E-01   -0.95715E+00
  3218    0.17544E+02    0.64620E+00    0.18129E-01   -0.95747E+00
  3219    0.17514E+02    0.64485E+00    0.18115E-01   -0.95786E+00
  3220    0.17483E+02    0.64347E+00    0.18101E-01   -0.95816E+00
  3221    0.17454E+02    0.64209E+00    0.18087E-01   -0.95837E+00
  3222    0.17424E+02    0.64069E+00    0.18073E-01   -0.95865E+00
  3223    0.17394E+02    0.63929E+00    0.18059E-01   -0.95885E+00
  3224    0.17364E+02    0.63787E+00    0.18045E-01   -0.95905E+00
  3225    0.17334E+02    0.63644E+00    0.18031E-01   -0.95924E+00
  3226    0.17305E+02    0.63500E+00    0.18017E-01   -0.95935E+00
  3227    0.17276E+02    0.63355E+00    0.18003E-01   -0.95946E+00
  3228    0.17246E+02    0.63209E+00    0.17989E-01   -0.95956E+00
  3229    0.17217E+02    0.63062E+00    0.17975E-01   -0.95959E+00
  3230    0.17189E+02    0.62912E+00    0.17961E-01   -0.95955E+00
  3231    0.17160E+02    0.62763E+00    0.17947E-01   -0.95951E+00
  3232    0.17132E+02    0.62613E+00    0.17933E-01   -0.95947E+00
  3233    0.17103E+02    0.62461E+00    0.17919E-01   -0.95936E+00
  3234    0.17073E+02    0.62308E+00    0.17905E-01   -0.95925E+00
  3235    0.17045E+02    0.62153E+00    0.17892E-01   -0.95900E+00
  3236    0.17019E+02    0.61999E+00    0.17878E-01   -0.95882E+00
  3237    0.16992E+02    0.61843E+00    0.17864E-01   -0.95858E+00
  3238    0.16963E+02    0.61686E+00    0.17850E-01   -0.95828E+00
  3239    0.16936E+02    0.61528E+00    0.17837E-01   -0.95790E+00
  3240    0.16908E+02    0.61369E+00    0.17823E-01   -0.95746E+00
  3241    0.16882E+02    0.61210E+00    0.17809E-01   -0.95710E+00
  3242    0.16854E+02    0.61049E+00    0.17795E-01   -0.95668E+00
  3243    0.16827E+02    0.60888E+00    0.17782E-01   -0.95619E+00
  3244    0.16799E+02    0.60726E+00    0.17768E-01   -0.95564E+00
  3245    0.16774E+02    0.60564E+00    0.17754E-01   -0.95510E+00
  3246    0.16748E+02    0.60400E+00    0.17741E-01   -0.95442E+00
  3247    0.16720E+02    0.60235E+00    0.17727E-01   -0.95383E+00
  3248    0.16693E+02    0.60070E+00    0.17714E-01   -0.95310E+00
  3249    0.16664E+02    0.59904E+00    0.17700E-01   -0.95239E+00
  3250    0.16637E+02    0.59737E+00    0.17686E-01   -0.95162E+00
  3251    0.16611E+02    0.59570E+00    0.17673E-01   -0.95078E+00
  3252    0.16584E+02    0.59402E+00    0.17659E-01   -0.94989E+00
  3253    0.16557E+02    0.59234E+00    0.17646E-01   -0.94901E+00
  3254    0.16531E+02    0.59064E+00    0.17632E-01   -0.94806E+00
  3255    0.16504E+02    0.58895E+00    0.17619E-01   -0.94714E+00
  3256    0.16477E+02    0.58725E+00    0.17606E-01   -0.94608E+00
  3257    0.16451E+02    0.58554E+00    0.17592E-01   -0.94496E+00
  3258    0.16424E+02    0.58382E+00    0.17579E-01   -0.94385E+00
  3259    0.16398E+02    0.58211E+00    0.17565E-01   -0.94268E+00
  3260    0.16371E+02    0.58039E+00    0.17552E-01   -0.94153E+00
  3261    0.16345E+02    0.57866E+00    0.17539E-01   -0.94025E+00
  3262    0.16319E+02    0.57693E+00    0.17525E-01   -0.93897E+00
  3263    0.16292E+02    0.57520E+00    0.17512E-01   -0.93764E+00
  3264    0.16266E+02    0.57346E+00    0.17499E-01   -0.93625E+00
  3265    0.16240E+02    0.57172E+00    0.17485E-01   -0.93480E+00
  3266    0.16214E+02    0.56997E+00    0.17472E-01   -0.93336E+00
  3267    0.16188E+02    0.56822E+00    0.17459E-01   -0.93186E+00
  3268    0.16162E+02    0.56647E+00    0.17446E-01   -0.93030E+00
  3269    0.16136E+02    0.56471E+00    0.17432E-01   -0.92875E+00
  3270    0.16110E+02    0.56296E+00    0.17419E-01   -0.92714E+00
  3271    0.16084E+02    0.56120E+00    0.17406E-01   -0.92547E+00
  3272    0.16058E+02    0.55945E+00    0.17393E-01   -0.92366E+00
  3273    0.16033E+02    0.55769E+00    0.17380E-01   -0.92194E+00
  3274    0.16006E+02    0.55593E+00    0.17366E-01   -0.92008E+00
  3275    0.15980E+02    0.55417E+00    0.17353E-01   -0.91822E+00
  3276    0.15955E+02    0.55240E+00    0.17340E-01   -0.91638E+00
  3277    0.15929E+02    0.55065E+00    0.17327E-01   -0.91447E+00
  3278    0.15902E+02    0.54889E+00    0.17314E-01   -0.91250E+00
  3279    0.15876E+02    0.54713E+00    0.17301E-01   -0.91046E+00
  3280    0.15850E+02    0.54537E+00    0.17288E-01   -0.90843E+00
  3281    0.15823E+02    0.54360E+00    0.17275E-01   -0.90640E+00
  3282    0.15797E+02    0.54185E+00    0.17262E-01   -0.90423E+00
  3283    0.15771E+02    0.54009E+00    0.17249E-01   -0.90214E+00
  3284    0.15745E+02    0.53833E+00    0.17236E-01   -0.89997E+00
  3285    0.15718E+02    0.53658E+00    0.17223E-01   -0.89774E+00
  3286    0.15692E+02    0.53482E+00    0.17210E-01   -0.89536E+00
  3287    0.15666E+02    0.53307E+00    0.17197E-01   -0.89313E+00
  3288    0.15639E+02    0.53133E+00    0.17184E-01   -0.89074E+00
  3289    0.15613E+02    0.52958E+00    0.17171E-01   -0.88836E+00
  3290    0.15586E+02    0.52783E+00    0.17158E-01   -0.88590E+00
  3291    0.15560E+02    0.52610E+00    0.17145E-01   -0.88352E+00
  3292    0.15533E+02    0.52437E+00    0.17133E-01   -0.88098E+00
  3293    0.15506E+02    0.52263E+00    0.17120E-01   -0.87843E+00
  3294    0.15480E+02    0.52091E+00    0.17107E-01   -0.87588E+00
  3295    0.15454E+02    0.51919E+00    0.17094E-01   -0.87324E+00
  3296    0.15427E+02    0.51746E+00    0.17081E-01   -0.87060E+00
  3297    0.15400E+02    0.51575E+00    0.17069E-01   -0.86803E+00
  3298    0.15373E+02    0.51403E+00    0.17056E-01   -0.86529E+00
  3299    0.15346E+02    0.51233E+00    0.17043E-01   -0.86262E+00
  3300    0.15319E+02    0.51062E+00    0.17030E-01   -0.85986E+00
  3301    0.15292E+02    0.50893E+00    0.17017E-01   -0.85708E+00
  3302    0.15265E+02    0.50724E+00    0.17005E-01   -0.85430E+00
  3303    0.15239E+02    0.50556E+00    0.16992E-01   -0.85142E+00
  3304    0.15213E+02    0.50387E+00    0.16979E-01   -0.84860E+00
  3305    0.15186E+02    0.50220E+00    0.16967E-01   -0.84568E+00
  3306    0.15159E+02    0.50054E+00    0.16954E-01   -0.84275E+00
  3307    0.15131E+02    0.49887E+00    0.16941E-01   -0.83972E+00
  3308    0.15104E+02    0.49722E+00    0.16929E-01   -0.83682E+00
  3309    0.15076E+02    0.49558E+00    0.16916E-01   -0.83382E+00
  3310    0.15049E+02    0.49395E+00    0.16904E-01   -0.83080E+00
  3311    0.15022E+02    0.49231E+00    0.16891E-01   -0.82767E+00
  3312    0.14994E+02    0.49069E+00    0.16878E-01   -0.82467E+00
  3313    0.14967E+02    0.48907E+00    0.16866E-01   -0.82156E+00
  3314    0.14939E+02    0.48747E+00    0.16853E-01   -0.81843E+00
  3315    0.14912E+02    0.48586E+00    0.16841E-01   -0.81534E+00
  3316    0.14883E+02    0.48427E+00    0.16828E-01   -0.81214E+00
  3317    0.14856E+02    0.48269E+00    0.16816E-01   -0.80898E+00
  3318    0.14827E+02    0.48111E+00    0.16803E-01   -0.80571E+00
  3319    0.14800E+02    0.47956E+00    0.16791E-01   -0.80248E+00
  3320    0.14771E+02    0.47800E+00    0.16778E-01   -0.79928E+00
  3321    0.14743E+02    0.47645E+00    0.16766E-01   -0.79604E+00
  3322    0.14714E+02    0.47491E+00    0.16753E-01   -0.79277E+00
  3323    0.14686E+02    0.47337E+00    0.16741E-01   -0.78945E+00
  3324    0.14658E+02    0.47185E+00    0.16729E-01   -0.78623E+00
  3325    0.14629E+02    0.47034E+00    0.16716E-01   -0.78289E+00
  3326    0.14601E+02    0.46883E+00    0.16704E-01   -0.77958E+00
  3327    0.14572E+02    0.46735E+00    0.16691E-01   -0.77622E+00
  3328    0.14543E+02    0.46586E+00    0.16679E-01   -0.77288E+00
  3329    0.14514E+02    0.46439E+00    0.16667E-01   -0.76957E+00
  3330    0.14486E+02    0.46293E+00    0.16654E-01   -0.76613E+00
  3331    0.14457E+02    0.46147E+00    0.16642E-01   -0.76271E+00
  3332    0.14429E+02    0.46003E+00    0.16630E-01   -0.75928E+00
  3333    0.14400E+02    0.45861E+00    0.16617E-01   -0.75588E+00
  3334    0.14371E+02    0.45718E+00    0.16605E-01   -0.75251E+00
  3335    0.14342E+02    0.45577E+00    0.16593E-01   -0.74911E+00
  3336    0.14313E+02    0.45437E+00    0.16581E-01   -0.74565E+00
  3337    0.14284E+02    0.45298E+00    0.16568E-01   -0.74222E+00
  3338    0.14254E+02    0.45160E+00    0.16556E-01   -0.73880E+00
  3339    0.14226E+02    0.45023E+00    0.16544E-01   -0.73536E+00
  3340    0.14197E+02    0.44888E+00    0.16532E-01   -0.73191E+00
  3341    0.14167E+02    0.44754E+00    0.16519E-01   -0.72847E+00
  3342    0.14138E+02    0.44620E+00    0.16507E-01   -0.72502E+00
  3343    0.14108E+02    0.44488E+00    0.16495E-01   -0.72157E+00
  3344    0.14079E+02    0.44357E+00    0.16483E-01   -0.71812E+00
  3345    0.14049E+02    0.44227E+00    0.16471E-01   -0.71466E+00
  3346    0.14020E+02    0.44098E+00    0.16459E-01   -0.71121E+00
  3347    0.13990E+02    0.43970E+00    0.16447E-01   -0.70775E+00
  3348    0.13959E+02    0.43843E+00    0.16434E-01   -0.70430E+00
  3349    0.13929E+02    0.43718E+00    0.16422E-01   -0.70086E+00
  3350    0.13900E+02    0.43594E+00    0.16410E-01   -0.69741E+00
  3351    0.13870E+02    0.43471E+00    0.16398E-01   -0.69397E+00
  3352    0.13840E+02    0.43349E+00    0.16386E-01   -0.69054E+00
  3353    0.13809E+02    0.43231E+00    0.16374E-01   -0.68712E+00
  3354    0.13779E+02    0.43111E+00    0.16362E-01   -0.68370E+00
  3355    0.13748E+02    0.42992E+00    0.16350E-01   -0.68028E+00
  3356    0.13718E+02    0.42873E+00    0.16338E-01   -0.67687E+00
  3357    0.13687E+02    0.42757E+00    0.16326E-01   -0.67346E+00
  3358    0.13657E+02    0.42642E+00    0.16314E-01   -0.67007E+00
  3359    0.13627E+02    0.42527E+00    0.16302E-01   -0.66669E+00
  3360    0.13597E+02    0.42415E+00    0.16290E-01   -0.66332E+00
  3361    0.13567E+02    0.42303E+00    0.16278E-01   -0.65997E+00
  3362    0.13536E+02    0.42193E+00    0.16266E-01   -0.65661E+00
  3363    0.13506E+02    0.42084E+00    0.16254E-01   -0.65328E+00
  3364    0.13476E+02    0.41975E+00    0.16242E-01   -0.64995E+00
  3365    0.13445E+02    0.41868E+00    0.16230E-01   -0.64664E+00
  3366    0.13414E+02    0.41762E+00    0.16219E-01   -0.64334E+00
  3367    0.13384E+02    0.41659E+00    0.16207E-01   -0.64005E+00
  3368    0.13354E+02    0.41555E+00    0.16195E-01   -0.63678E+00
  3369    0.13323E+02    0.41452E+00    0.16183E-01   -0.63353E+00
  3370    0.13292E+02    0.41351E+00    0.16171E-01   -0.63030E+00
  3371    0.13262E+02    0.41251E+00    0.16159E-01   -0.62707E+00
  3372    0.13230E+02    0.41152E+00    0.16147E-01   -0.62386E+00
  3373    0.13200E+02    0.41055E+00    0.16136E-01   -0.62067E+00
  3374    0.13170E+02    0.40958E+00    0.16124E-01   -0.61751E+00
  3375    0.13138E+02    0.40863E+00    0.16112E-01   -0.61435E+00
  3376    0.13106E+02    0.40768E+00    0.16100E-01   -0.61121E+00
  3377    0.13076E+02    0.40674E+00    0.16088E-01   -0.60810E+00
  3378    0.13045E+02    0.40582E+00    0.16077E-01   -0.60500E+00
  3379    0.13014E+02    0.40491E+00    0.16065E-01   -0.60193E+00
  3380    0.12983E+02    0.40400E+00    0.16053E-01   -0.59888E+00
  3381    0.12953E+02    0.40312E+00    0.16041E-01   -0.59585E+00
  3382    0.12922E+02    0.40224E+00    0.16030E-01   -0.59284E+00
  3383    0.12890E+02    0.40137E+00    0.16018E-01   -0.58985E+00
  3384    0.12859E+02    0.40050E+00    0.16006E-01   -0.58688E+00
  3385    0.12828E+02    0.39966E+00    0.15995E-01   -0.58394E+00
  3386    0.12797E+02    0.39882E+00    0.15983E-01   -0.58102E+00
  3387    0.12766E+02    0.39799E+00    0.15971E-01   -0.57811E+00
  3388    0.12735E+02    0.39717E+00    0.15960E-01   -0.57525E+00
  3389    0.12703E+02    0.39636E+00    0.15948E-01   -0.57239E+00
  3390    0.12672E+02    0.39556E+00    0.15937E-01   -0.56958E+00
  3391    0.12642E+02    0.39478E+00    0.15925E-01   -0.56679E+00
  3392    0.12611E+02    0.39399E+00    0.15913E-01   -0.56401E+00
  3393    0.12580E+02    0.39322E+00    0.15902E-01   -0.56127E+00
  3394    0.12549E+02    0.39247E+00    0.15890E-01   -0.55855E+00
  3395    0.12519E+02    0.39170E+00    0.15879E-01   -0.55585E+00
  3396    0.12488E+02    0.39097E+00    0.15867E-01   -0.55319E+00
  3397    0.12456E+02    0.39024E+00    0.15856E-01   -0.55055E+00
  3398    0.12425E+02    0.38952E+00    0.15844E-01   -0.54794E+00
  3399    0.12395E+02    0.38880E+00    0.15832E-01   -0.54536E+00
  3400    0.12364E+02    0.38809E+00    0.15821E-01   -0.54281E+00
  3401    0.12334E+02    0.38740E+00    0.15809E-01   -0.54027E+00
  3402    0.12304E+02    0.38671E+00    0.15798E-01   -0.53778E+00
  3403    0.12272E+02    0.38603E+00    0.15787E-01   -0.53530E+00
  3404    0.12241E+02    0.38535E+00    0.15775E-01   -0.53285E+00
  3405    0.12210E+02    0.38468E+00    0.15764E-01   -0.53045E+00
  3406    0.12180E+02    0.38403E+00    0.15752E-01   -0.52806E+00
  3407    0.12150E+02    0.38338E+00    0.15741E-01   -0.52571E+00
  3408    0.12120E+02    0.38274E+00    0.15729E-01   -0.52338E+00
  3409    0.12089E+02    0.38210E+00    0.15718E-01   -0.52108E+00
  3410    0.12059E+02    0.38148E+00    0.15707E-01   -0.51882E+00
  3411    0.12028E+02    0.38087E+00    0.15695E-01   -0.51658E+00
  3412    0.11998E+02    0.38026E+00    0.15684E-01   -0.51436E+00
  3413    0.11967E+02    0.37965E+00    0.15672E-01   -0.51218E+00
  3414    0.11937E+02    0.37905E+00    0.15661E-01   -0.51005E+00
  3415    0.11906E+02    0.37846E+00    0.15650E-01   -0.50793E+00
  3416    0.11877E+02    0.37787E+00    0.15639E-01   -0.50584E+00
  3417    0.11846E+02    0.37729E+00    0.15627E-01   -0.50379E+00
  3418    0.11816E+02    0.37672E+00    0.15616E-01   -0.50176E+00
  3419    0.11787E+02    0.37617E+00    0.15605E-01   -0.49977E+00
  3420    0.11757E+02    0.37560E+00    0.15593E-01   -0.49780E+00
  3421    0.11727E+02    0.37505E+00    0.15582E-01   -0.49587E+00
  3422    0.11697E+02    0.37450E+00    0.15571E-01   -0.49397E+00
  3423    0.11667E+02    0.37395E+00    0.15560E-01   -0.49210E+00
  3424    0.11638E+02    0.37342E+00    0.15548E-01   -0.49026E+00
  3425    0.11609E+02    0.37290E+00    0.15537E-01   -0.48845E+00
  3426    0.11579E+02    0.37236E+00    0.15526E-01   -0.48666E+00
  3427    0.11549E+02    0.37183E+00    0.15515E-01   -0.48491E+00
  3428    0.11520E+02    0.37132E+00    0.15504E-01   -0.48319E+00
  3429    0.11491E+02    0.37080E+00    0.15492E-01   -0.48150E+00
  3430    0.11461E+02    0.37030E+00    0.15481E-01   -0.47985E+00
  3431    0.11431E+02    0.36979E+00    0.15470E-01   -0.47822E+00
  3432    0.11403E+02    0.36929E+00    0.15459E-01   -0.47660E+00
  3433    0.11374E+02    0.36880E+00    0.15448E-01   -0.47504E+00
  3434    0.11344E+02    0.36830E+00    0.15437E-01   -0.47350E+00
  3435    0.11316E+02    0.36781E+00    0.15426E-01   -0.47199E+00
  3436    0.11288E+02    0.36733E+00    0.15415E-01   -0.47051E+00
  3437    0.11259E+02    0.36685E+00    0.15404E-01   -0.46906E+00
  3438    0.11231E+02    0.36637E+00    0.15393E-01   -0.46763E+00
  3439    0.11203E+02    0.36589E+00    0.15381E-01   -0.46625E+00
  3440    0.11174E+02    0.36543E+00    0.15370E-01   -0.46488E+00
  3441    0.11146E+02    0.36496E+00    0.15359E-01   -0.46355E+00
  3442    0.11118E+02    0.36449E+00    0.15348E-01   -0.46225E+00
  3443    0.11089E+02    0.36403E+00    0.15337E-01   -0.46096E+00
  3444    0.11062E+02    0.36357E+00    0.15326E-01   -0.45971E+00
  3445    0.11034E+02    0.36311E+00    0.15315E-01   -0.45849E+00
  3446    0.11006E+02    0.36265E+00    0.15304E-01   -0.45730E+00
  3447    0.10978E+02    0.36220E+00    0.15293E-01   -0.45614E+00
  3448    0.10951E+02    0.36175E+00    0.15283E-01   -0.45499E+00
  3449    0.10924E+02    0.36130E+00    0.15272E-01   -0.45389E+00
  3450    0.10896E+02    0.36085E+00    0.15261E-01   -0.45280E+00
  3451    0.10868E+02    0.36040E+00    0.15250E-01   -0.45175E+00
  3452    0.10841E+02    0.35995E+00    0.15239E-01   -0.45072E+00
  3453    0.10815E+02    0.35950E+00    0.15228E-01   -0.44972E+00
  3454    0.10787E+02    0.35905E+00    0.15217E-01   -0.44873E+00
  3455    0.10760E+02    0.35862E+00    0.15206E-01   -0.44778E+00
  3456    0.10734E+02    0.35817E+00    0.15195E-01   -0.44685E+00
  3457    0.10707E+02    0.35772E+00    0.15185E-01   -0.44595E+00
  3458    0.10681E+02    0.35728E+00    0.15174E-01   -0.44507E+00
  3459    0.10654E+02    0.35684E+00    0.15163E-01   -0.44422E+00
