#    L    TT             EE             BB             TE          
  7195   0.251957E+00   0.327414E-02   0.219231E-02  -0.418668E-02
  7196   0.251886E+00   0.327284E-02   0.219102E-02  -0.418449E-02
  7197   0.251727E+00   0.327078E-02   0.219050E-02  -0.418231E-02
  7198   0.251657E+00   0.326949E-02   0.218921E-02  -0.418013E-02
  7199   0.251499E+00   0.326742E-02   0.218869E-02  -0.417795E-02
  7200   0.251428E+00   0.326613E-02   0.218740E-02  -0.417578E-02
  7201   0.251270E+00   0.326407E-02   0.218688E-02  -0.417360E-02
  7202   0.251199E+00   0.326278E-02   0.218559E-02  -0.417143E-02
  7203   0.251041E+00   0.326072E-02   0.218508E-02  -0.416925E-02
  7204   0.250971E+00   0.325944E-02   0.218379E-02  -0.416708E-02
  7205   0.250813E+00   0.325738E-02   0.218327E-02  -0.416491E-02
  7206   0.250743E+00   0.325610E-02   0.218198E-02  -0.416274E-02
  7207   0.250585E+00   0.325404E-02   0.218147E-02  -0.416057E-02
  7208   0.250515E+00   0.325276E-02   0.218018E-02  -0.415840E-02
  7209   0.250357E+00   0.325071E-02   0.217967E-02  -0.415623E-02
  7210   0.250287E+00   0.324943E-02   0.217838E-02  -0.415407E-02
  7211   0.250129E+00   0.324738E-02   0.217787E-02  -0.415190E-02
  7212   0.250060E+00   0.324611E-02   0.217658E-02  -0.414974E-02
  7213   0.249902E+00   0.324406E-02   0.217607E-02  -0.414757E-02
  7214   0.249832E+00   0.324279E-02   0.217478E-02  -0.414541E-02
  7215   0.249675E+00   0.324074E-02   0.217427E-02  -0.414325E-02
  7216   0.249605E+00   0.323947E-02   0.217299E-02  -0.414109E-02
  7217   0.249448E+00   0.323743E-02   0.217248E-02  -0.413894E-02
  7218   0.249379E+00   0.323616E-02   0.217119E-02  -0.413678E-02
  7219   0.249221E+00   0.323412E-02   0.217068E-02  -0.413462E-02
  7220   0.249152E+00   0.323285E-02   0.216940E-02  -0.413247E-02
  7221   0.248995E+00   0.323081E-02   0.216889E-02  -0.413031E-02
  7222   0.248926E+00   0.322955E-02   0.216761E-02  -0.412816E-02
  7223   0.248769E+00   0.322751E-02   0.216710E-02  -0.412601E-02
  7224   0.248700E+00   0.322625E-02   0.216582E-02  -0.412386E-02
  7225   0.248543E+00   0.322422E-02   0.216531E-02  -0.412171E-02
  7226   0.248474E+00   0.322296E-02   0.216403E-02  -0.411956E-02
  7227   0.248317E+00   0.322093E-02   0.216352E-02  -0.411742E-02
  7228   0.248248E+00   0.321967E-02   0.216224E-02  -0.411527E-02
  7229   0.248091E+00   0.321764E-02   0.216174E-02  -0.411312E-02
  7230   0.248023E+00   0.321639E-02   0.216045E-02  -0.411098E-02
  7231   0.247866E+00   0.321436E-02   0.215995E-02  -0.410884E-02
  7232   0.247797E+00   0.321311E-02   0.215867E-02  -0.410670E-02
  7233   0.247641E+00   0.321108E-02   0.215817E-02  -0.410456E-02
  7234   0.247572E+00   0.320983E-02   0.215689E-02  -0.410242E-02
  7235   0.247416E+00   0.320781E-02   0.215639E-02  -0.410028E-02
  7236   0.247348E+00   0.320656E-02   0.215510E-02  -0.409814E-02
  7237   0.247191E+00   0.320454E-02   0.215460E-02  -0.409601E-02
  7238   0.247123E+00   0.320330E-02   0.215332E-02  -0.409387E-02
  7239   0.246967E+00   0.320128E-02   0.215283E-02  -0.409174E-02
  7240   0.246899E+00   0.320004E-02   0.215155E-02  -0.408960E-02
  7241   0.246743E+00   0.319802E-02   0.215105E-02  -0.408747E-02
  7242   0.246675E+00   0.319678E-02   0.214977E-02  -0.408534E-02
  7243   0.246519E+00   0.319476E-02   0.214927E-02  -0.408321E-02
  7244   0.246451E+00   0.319353E-02   0.214799E-02  -0.408108E-02
  7245   0.246295E+00   0.319151E-02   0.214750E-02  -0.407896E-02
  7246   0.246227E+00   0.319028E-02   0.214622E-02  -0.407683E-02
  7247   0.246071E+00   0.318827E-02   0.214572E-02  -0.407471E-02
  7248   0.246004E+00   0.318704E-02   0.214445E-02  -0.407258E-02
  7249   0.245848E+00   0.318503E-02   0.214395E-02  -0.407046E-02
  7250   0.245781E+00   0.318380E-02   0.214267E-02  -0.406834E-02
  7251   0.245625E+00   0.318179E-02   0.214218E-02  -0.406622E-02
  7252   0.245558E+00   0.318056E-02   0.214091E-02  -0.406410E-02
  7253   0.245402E+00   0.317856E-02   0.214041E-02  -0.406198E-02
  7254   0.245335E+00   0.317734E-02   0.213914E-02  -0.405986E-02
  7255   0.245179E+00   0.317533E-02   0.213865E-02  -0.405774E-02
  7256   0.245112E+00   0.317411E-02   0.213737E-02  -0.405563E-02
  7257   0.244957E+00   0.317211E-02   0.213688E-02  -0.405351E-02
  7258   0.244890E+00   0.317089E-02   0.213560E-02  -0.405140E-02
  7259   0.244735E+00   0.316889E-02   0.213511E-02  -0.404929E-02
  7260   0.244668E+00   0.316767E-02   0.213384E-02  -0.404718E-02
  7261   0.244513E+00   0.316567E-02   0.213335E-02  -0.404507E-02
  7262   0.244446E+00   0.316446E-02   0.213208E-02  -0.404296E-02
  7263   0.244291E+00   0.316246E-02   0.213159E-02  -0.404085E-02
  7264   0.244224E+00   0.316125E-02   0.213032E-02  -0.403874E-02
  7265   0.244069E+00   0.315926E-02   0.212983E-02  -0.403664E-02
  7266   0.244003E+00   0.315805E-02   0.212856E-02  -0.403453E-02
  7267   0.243848E+00   0.315606E-02   0.212807E-02  -0.403243E-02
  7268   0.243782E+00   0.315485E-02   0.212680E-02  -0.403033E-02
  7269   0.243627E+00   0.315286E-02   0.212631E-02  -0.402822E-02
  7270   0.243561E+00   0.315166E-02   0.212504E-02  -0.402612E-02
  7271   0.243406E+00   0.314967E-02   0.212456E-02  -0.402402E-02
  7272   0.243340E+00   0.314847E-02   0.212329E-02  -0.402192E-02
  7273   0.243185E+00   0.314648E-02   0.212280E-02  -0.401983E-02
  7274   0.243119E+00   0.314528E-02   0.212153E-02  -0.401773E-02
  7275   0.242965E+00   0.314329E-02   0.212105E-02  -0.401563E-02
  7276   0.242899E+00   0.314210E-02   0.211978E-02  -0.401354E-02
  7277   0.242744E+00   0.314011E-02   0.211930E-02  -0.401145E-02
  7278   0.242679E+00   0.313892E-02   0.211803E-02  -0.400935E-02
  7279   0.242524E+00   0.313694E-02   0.211755E-02  -0.400726E-02
  7280   0.242459E+00   0.313575E-02   0.211628E-02  -0.400517E-02
  7281   0.242304E+00   0.313377E-02   0.211580E-02  -0.400308E-02
  7282   0.242239E+00   0.313258E-02   0.211453E-02  -0.400100E-02
  7283   0.242085E+00   0.313060E-02   0.211405E-02  -0.399891E-02
  7284   0.242020E+00   0.312941E-02   0.211278E-02  -0.399682E-02
  7285   0.241865E+00   0.312744E-02   0.211231E-02  -0.399474E-02
  7286   0.241801E+00   0.312625E-02   0.211104E-02  -0.399265E-02
  7287   0.241646E+00   0.312428E-02   0.211056E-02  -0.399057E-02
  7288   0.241582E+00   0.312310E-02   0.210930E-02  -0.398849E-02
  7289   0.241427E+00   0.312112E-02   0.210882E-02  -0.398641E-02
  7290   0.241363E+00   0.311994E-02   0.210755E-02  -0.398433E-02
  7291   0.241209E+00   0.311797E-02   0.210708E-02  -0.398225E-02
  7292   0.241144E+00   0.311680E-02   0.210581E-02  -0.398017E-02
  7293   0.240990E+00   0.311483E-02   0.210534E-02  -0.397809E-02
  7294   0.240926E+00   0.311365E-02   0.210407E-02  -0.397602E-02
  7295   0.240772E+00   0.311168E-02   0.210360E-02  -0.397394E-02
  7296   0.240708E+00   0.311051E-02   0.210233E-02  -0.397187E-02
  7297   0.240554E+00   0.310855E-02   0.210186E-02  -0.396979E-02
  7298   0.240490E+00   0.310738E-02   0.210060E-02  -0.396772E-02
  7299   0.240336E+00   0.310541E-02   0.210013E-02  -0.396565E-02
  7300   0.240272E+00   0.310425E-02   0.209886E-02  -0.396358E-02
  7301   0.240118E+00   0.310228E-02   0.209839E-02  -0.396151E-02
  7302   0.240054E+00   0.310112E-02   0.209713E-02  -0.395944E-02
  7303   0.239901E+00   0.309916E-02   0.209666E-02  -0.395738E-02
  7304   0.239837E+00   0.309799E-02   0.209540E-02  -0.395531E-02
  7305   0.239684E+00   0.309604E-02   0.209493E-02  -0.395325E-02
  7306   0.239620E+00   0.309488E-02   0.209366E-02  -0.395118E-02
  7307   0.239467E+00   0.309292E-02   0.209320E-02  -0.394912E-02
  7308   0.239403E+00   0.309176E-02   0.209193E-02  -0.394706E-02
  7309   0.239250E+00   0.308981E-02   0.209147E-02  -0.394500E-02
  7310   0.239186E+00   0.308865E-02   0.209021E-02  -0.394294E-02
  7311   0.239033E+00   0.308670E-02   0.208974E-02  -0.394088E-02
  7312   0.238970E+00   0.308554E-02   0.208848E-02  -0.393882E-02
  7313   0.238817E+00   0.308359E-02   0.208802E-02  -0.393676E-02
  7314   0.238754E+00   0.308244E-02   0.208675E-02  -0.393471E-02
  7315   0.238601E+00   0.308049E-02   0.208629E-02  -0.393265E-02
  7316   0.238538E+00   0.307934E-02   0.208503E-02  -0.393060E-02
  7317   0.238385E+00   0.307739E-02   0.208457E-02  -0.392855E-02
  7318   0.238322E+00   0.307625E-02   0.208331E-02  -0.392649E-02
  7319   0.238169E+00   0.307430E-02   0.208285E-02  -0.392444E-02
  7320   0.238106E+00   0.307315E-02   0.208159E-02  -0.392239E-02
  7321   0.237953E+00   0.307121E-02   0.208113E-02  -0.392034E-02
  7322   0.237891E+00   0.307007E-02   0.207987E-02  -0.391830E-02
  7323   0.237738E+00   0.306813E-02   0.207941E-02  -0.391625E-02
  7324   0.237676E+00   0.306698E-02   0.207815E-02  -0.391420E-02
  7325   0.237523E+00   0.306504E-02   0.207769E-02  -0.391216E-02
  7326   0.237461E+00   0.306390E-02   0.207643E-02  -0.391012E-02
  7327   0.237308E+00   0.306197E-02   0.207597E-02  -0.390807E-02
  7328   0.237246E+00   0.306083E-02   0.207471E-02  -0.390603E-02
  7329   0.237093E+00   0.305889E-02   0.207426E-02  -0.390399E-02
  7330   0.237031E+00   0.305776E-02   0.207300E-02  -0.390195E-02
  7331   0.236879E+00   0.305582E-02   0.207254E-02  -0.389991E-02
  7332   0.236817E+00   0.305469E-02   0.207129E-02  -0.389787E-02
  7333   0.236665E+00   0.305276E-02   0.207083E-02  -0.389584E-02
  7334   0.236603E+00   0.305163E-02   0.206958E-02  -0.389380E-02
  7335   0.236451E+00   0.304970E-02   0.206912E-02  -0.389177E-02
  7336   0.236389E+00   0.304857E-02   0.206787E-02  -0.388973E-02
  7337   0.236237E+00   0.304664E-02   0.206741E-02  -0.388770E-02
  7338   0.236175E+00   0.304551E-02   0.206616E-02  -0.388567E-02
  7339   0.236023E+00   0.304358E-02   0.206570E-02  -0.388364E-02
  7340   0.235962E+00   0.304246E-02   0.206445E-02  -0.388161E-02
  7341   0.235810E+00   0.304053E-02   0.206400E-02  -0.387958E-02
  7342   0.235749E+00   0.303941E-02   0.206274E-02  -0.387755E-02
  7343   0.235597E+00   0.303749E-02   0.206229E-02  -0.387552E-02
  7344   0.235536E+00   0.303637E-02   0.206104E-02  -0.387350E-02
  7345   0.235384E+00   0.303444E-02   0.206059E-02  -0.387147E-02
  7346   0.235323E+00   0.303333E-02   0.205934E-02  -0.386945E-02
  7347   0.235171E+00   0.303140E-02   0.205889E-02  -0.386743E-02
  7348   0.235110E+00   0.303029E-02   0.205763E-02  -0.386540E-02
  7349   0.234958E+00   0.302837E-02   0.205719E-02  -0.386338E-02
  7350   0.234898E+00   0.302726E-02   0.205593E-02  -0.386136E-02
  7351   0.234746E+00   0.302534E-02   0.205549E-02  -0.385934E-02
  7352   0.234685E+00   0.302423E-02   0.205423E-02  -0.385733E-02
  7353   0.234534E+00   0.302231E-02   0.205379E-02  -0.385531E-02
  7354   0.234473E+00   0.302120E-02   0.205254E-02  -0.385329E-02
  7355   0.234322E+00   0.301929E-02   0.205209E-02  -0.385128E-02
  7356   0.234262E+00   0.301818E-02   0.205084E-02  -0.384926E-02
  7357   0.234110E+00   0.301627E-02   0.205039E-02  -0.384725E-02
  7358   0.234050E+00   0.301516E-02   0.204914E-02  -0.384524E-02
  7359   0.233899E+00   0.301325E-02   0.204870E-02  -0.384323E-02
  7360   0.233839E+00   0.301215E-02   0.204745E-02  -0.384122E-02
  7361   0.233687E+00   0.301024E-02   0.204701E-02  -0.383921E-02
  7362   0.233627E+00   0.300914E-02   0.204576E-02  -0.383720E-02
  7363   0.233476E+00   0.300723E-02   0.204532E-02  -0.383520E-02
  7364   0.233416E+00   0.300613E-02   0.204407E-02  -0.383319E-02
  7365   0.233265E+00   0.300422E-02   0.204363E-02  -0.383119E-02
  7366   0.233206E+00   0.300312E-02   0.204238E-02  -0.382918E-02
  7367   0.233055E+00   0.300122E-02   0.204194E-02  -0.382718E-02
  7368   0.232995E+00   0.300013E-02   0.204069E-02  -0.382518E-02
  7369   0.232844E+00   0.299822E-02   0.204025E-02  -0.382318E-02
  7370   0.232785E+00   0.299713E-02   0.203900E-02  -0.382118E-02
  7371   0.232634E+00   0.299523E-02   0.203856E-02  -0.381918E-02
  7372   0.232575E+00   0.299414E-02   0.203732E-02  -0.381718E-02
  7373   0.232424E+00   0.299224E-02   0.203688E-02  -0.381519E-02
  7374   0.232365E+00   0.299115E-02   0.203563E-02  -0.381319E-02
  7375   0.232214E+00   0.298925E-02   0.203519E-02  -0.381120E-02
  7376   0.232155E+00   0.298816E-02   0.203395E-02  -0.380920E-02
  7377   0.232004E+00   0.298627E-02   0.203351E-02  -0.380721E-02
  7378   0.231945E+00   0.298518E-02   0.203227E-02  -0.380522E-02
  7379   0.231795E+00   0.298329E-02   0.203183E-02  -0.380323E-02
  7380   0.231736E+00   0.298220E-02   0.203059E-02  -0.380124E-02
  7381   0.231586E+00   0.298031E-02   0.203015E-02  -0.379925E-02
  7382   0.231527E+00   0.297923E-02   0.202891E-02  -0.379726E-02
  7383   0.231377E+00   0.297734E-02   0.202847E-02  -0.379528E-02
  7384   0.231318E+00   0.297626E-02   0.202723E-02  -0.379329E-02
  7385   0.231168E+00   0.297437E-02   0.202680E-02  -0.379131E-02
  7386   0.231109E+00   0.297329E-02   0.202555E-02  -0.378933E-02
  7387   0.230959E+00   0.297140E-02   0.202512E-02  -0.378734E-02
  7388   0.230901E+00   0.297033E-02   0.202388E-02  -0.378536E-02
  7389   0.230751E+00   0.296844E-02   0.202345E-02  -0.378338E-02
  7390   0.230693E+00   0.296737E-02   0.202220E-02  -0.378141E-02
  7391   0.230543E+00   0.296548E-02   0.202177E-02  -0.377943E-02
  7392   0.230484E+00   0.296441E-02   0.202053E-02  -0.377745E-02
  7393   0.230335E+00   0.296253E-02   0.202010E-02  -0.377548E-02
  7394   0.230277E+00   0.296146E-02   0.201886E-02  -0.377350E-02
  7395   0.230127E+00   0.295957E-02   0.201843E-02  -0.377153E-02
  7396   0.230069E+00   0.295851E-02   0.201719E-02  -0.376956E-02
  7397   0.229919E+00   0.295663E-02   0.201676E-02  -0.376758E-02
  7398   0.229861E+00   0.295556E-02   0.201552E-02  -0.376561E-02
  7399   0.229712E+00   0.295368E-02   0.201509E-02  -0.376365E-02
  7400   0.229654E+00   0.295262E-02   0.201385E-02  -0.376168E-02
  7401   0.229505E+00   0.295074E-02   0.201343E-02  -0.375971E-02
  7402   0.229447E+00   0.294968E-02   0.201219E-02  -0.375775E-02
  7403   0.229298E+00   0.294780E-02   0.201176E-02  -0.375578E-02
  7404   0.229240E+00   0.294674E-02   0.201052E-02  -0.375382E-02
  7405   0.229091E+00   0.294487E-02   0.201010E-02  -0.375185E-02
  7406   0.229034E+00   0.294381E-02   0.200886E-02  -0.374989E-02
  7407   0.228884E+00   0.294194E-02   0.200844E-02  -0.374793E-02
  7408   0.228827E+00   0.294088E-02   0.200720E-02  -0.374597E-02
  7409   0.228678E+00   0.293901E-02   0.200678E-02  -0.374402E-02
  7410   0.228621E+00   0.293796E-02   0.200554E-02  -0.374206E-02
  7411   0.228472E+00   0.293609E-02   0.200512E-02  -0.374010E-02
  7412   0.228415E+00   0.293503E-02   0.200388E-02  -0.373815E-02
  7413   0.228266E+00   0.293317E-02   0.200346E-02  -0.373619E-02
  7414   0.228209E+00   0.293212E-02   0.200222E-02  -0.373424E-02
  7415   0.228060E+00   0.293025E-02   0.200180E-02  -0.373229E-02
  7416   0.228003E+00   0.292920E-02   0.200056E-02  -0.373034E-02
  7417   0.227854E+00   0.292734E-02   0.200014E-02  -0.372839E-02
  7418   0.227798E+00   0.292629E-02   0.199891E-02  -0.372644E-02
  7419   0.227649E+00   0.292443E-02   0.199849E-02  -0.372449E-02
  7420   0.227593E+00   0.292338E-02   0.199725E-02  -0.372255E-02
  7421   0.227444E+00   0.292152E-02   0.199684E-02  -0.372060E-02
  7422   0.227388E+00   0.292048E-02   0.199560E-02  -0.371866E-02
  7423   0.227239E+00   0.291862E-02   0.199518E-02  -0.371672E-02
  7424   0.227183E+00   0.291758E-02   0.199395E-02  -0.371478E-02
  7425   0.227034E+00   0.291572E-02   0.199353E-02  -0.371284E-02
  7426   0.226978E+00   0.291468E-02   0.199230E-02  -0.371090E-02
  7427   0.226830E+00   0.291282E-02   0.199188E-02  -0.370896E-02
  7428   0.226774E+00   0.291178E-02   0.199065E-02  -0.370702E-02
  7429   0.226625E+00   0.290993E-02   0.199023E-02  -0.370509E-02
  7430   0.226570E+00   0.290889E-02   0.198900E-02  -0.370315E-02
  7431   0.226421E+00   0.290704E-02   0.198859E-02  -0.370122E-02
  7432   0.226366E+00   0.290600E-02   0.198735E-02  -0.369929E-02
  7433   0.226217E+00   0.290415E-02   0.198694E-02  -0.369735E-02
  7434   0.226162E+00   0.290312E-02   0.198571E-02  -0.369542E-02
  7435   0.226013E+00   0.290127E-02   0.198530E-02  -0.369350E-02
  7436   0.225958E+00   0.290024E-02   0.198406E-02  -0.369157E-02
  7437   0.225810E+00   0.289839E-02   0.198365E-02  -0.368964E-02
  7438   0.225755E+00   0.289736E-02   0.198242E-02  -0.368772E-02
  7439   0.225606E+00   0.289551E-02   0.198201E-02  -0.368579E-02
  7440   0.225551E+00   0.289449E-02   0.198078E-02  -0.368387E-02
  7441   0.225403E+00   0.289264E-02   0.198037E-02  -0.368195E-02
  7442   0.225348E+00   0.289162E-02   0.197914E-02  -0.368003E-02
  7443   0.225200E+00   0.288977E-02   0.197873E-02  -0.367811E-02
  7444   0.225146E+00   0.288875E-02   0.197750E-02  -0.367619E-02
  7445   0.224998E+00   0.288691E-02   0.197709E-02  -0.367427E-02
  7446   0.224943E+00   0.288589E-02   0.197586E-02  -0.367235E-02
  7447   0.224795E+00   0.288404E-02   0.197546E-02  -0.367044E-02
  7448   0.224740E+00   0.288303E-02   0.197422E-02  -0.366852E-02
  7449   0.224593E+00   0.288118E-02   0.197382E-02  -0.366661E-02
  7450   0.224538E+00   0.288017E-02   0.197259E-02  -0.366470E-02
  7451   0.224390E+00   0.287833E-02   0.197218E-02  -0.366279E-02
  7452   0.224336E+00   0.287731E-02   0.197095E-02  -0.366088E-02
  7453   0.224188E+00   0.287548E-02   0.197055E-02  -0.365897E-02
  7454   0.224134E+00   0.287446E-02   0.196932E-02  -0.365707E-02
  7455   0.223987E+00   0.287263E-02   0.196892E-02  -0.365516E-02
  7456   0.223933E+00   0.287162E-02   0.196769E-02  -0.365326E-02
  7457   0.223785E+00   0.286978E-02   0.196729E-02  -0.365135E-02
  7458   0.223731E+00   0.286877E-02   0.196606E-02  -0.364945E-02
  7459   0.223584E+00   0.286694E-02   0.196566E-02  -0.364755E-02
  7460   0.223530E+00   0.286593E-02   0.196443E-02  -0.364565E-02
  7461   0.223383E+00   0.286410E-02   0.196403E-02  -0.364375E-02
  7462   0.223329E+00   0.286310E-02   0.196280E-02  -0.364185E-02
  7463   0.223182E+00   0.286126E-02   0.196240E-02  -0.363996E-02
  7464   0.223128E+00   0.286026E-02   0.196118E-02  -0.363806E-02
  7465   0.222981E+00   0.285843E-02   0.196078E-02  -0.363617E-02
  7466   0.222927E+00   0.285743E-02   0.195955E-02  -0.363428E-02
  7467   0.222780E+00   0.285560E-02   0.195915E-02  -0.363238E-02
  7468   0.222727E+00   0.285460E-02   0.195793E-02  -0.363049E-02
  7469   0.222580E+00   0.285278E-02   0.195753E-02  -0.362861E-02
  7470   0.222527E+00   0.285178E-02   0.195630E-02  -0.362672E-02
  7471   0.222380E+00   0.284995E-02   0.195591E-02  -0.362483E-02
  7472   0.222327E+00   0.284896E-02   0.195468E-02  -0.362294E-02
  7473   0.222180E+00   0.284714E-02   0.195429E-02  -0.362106E-02
  7474   0.222127E+00   0.284614E-02   0.195306E-02  -0.361918E-02
  7475   0.221980E+00   0.284432E-02   0.195267E-02  -0.361730E-02
  7476   0.221927E+00   0.284333E-02   0.195144E-02  -0.361541E-02
  7477   0.221780E+00   0.284151E-02   0.195105E-02  -0.361354E-02
  7478   0.221727E+00   0.284052E-02   0.194982E-02  -0.361166E-02
  7479   0.221581E+00   0.283870E-02   0.194943E-02  -0.360978E-02
  7480   0.221528E+00   0.283771E-02   0.194821E-02  -0.360790E-02
  7481   0.221381E+00   0.283589E-02   0.194782E-02  -0.360603E-02
  7482   0.221329E+00   0.283491E-02   0.194659E-02  -0.360416E-02
  7483   0.221182E+00   0.283309E-02   0.194620E-02  -0.360228E-02
  7484   0.221130E+00   0.283211E-02   0.194498E-02  -0.360041E-02
  7485   0.220984E+00   0.283029E-02   0.194459E-02  -0.359854E-02
  7486   0.220931E+00   0.282931E-02   0.194336E-02  -0.359667E-02
  7487   0.220785E+00   0.282750E-02   0.194297E-02  -0.359480E-02
  7488   0.220733E+00   0.282652E-02   0.194175E-02  -0.359294E-02
  7489   0.220586E+00   0.282470E-02   0.194136E-02  -0.359107E-02
